id,tokens,label
232,넌 아직도 너의 오드리를 못 만난게야 ? ? ㅎㅎ 나에게 몽룡이 있었단걸 몰랐구낭 ...   RT @user 누구랑 ? 나랑 ? 내 비록 플픽의 여인을 좋아한다만 ... 서로에게 인연이 있는듯 ... ^ ^ ; ; @user : 제대로 사랑합시다 ! ! !,0
233,ㅊ 준면 본인 (  ) ㅎ 준면 애인 (  ) ( 따흐흑 T艸T ) URL …,1
234,@user 배달부요 ?  pic.twitter.com/uhErQG46rc,1
235,@user 막짤 갈가가 접니다 ~ ~ ( 트친소 2 ) ,1
236,돈코츠라멘 ? 싫어하지 않는다 . 어째서 그런걸 묻는거지 ?,0
237,존나 아이러니하다 ㅋㅋㅋ  pic.twitter.com/BzbJRhxJLT,1
238,RT @user : 헬스기구타는 올바른 자세 ~ URL,0
239,@user 용문이 잘 들어갔어 ? 누나는 어제 떡볶이 배달 외에 뭘 한 거니ㅋㅋㅋ 다음엔 일만하지 말고 마구마구 놀장 ! ^ ^,0
240,근데 저 56급 치고는 사퍼 잘하는 것 같아요 ,1
241,결론 : 자수정은 가장 애매한 보석이다 (  ),1
242,@user 올ㅋ지금까지는 약과였다그여 ?  제가 워낙 ... 성격이 그래서 ... 으 ? 으 ? ㅇ <- < ㅋㅋㅋ싱난다 앞으로 더 더더더 기대할끄에여 ㅇㅍㅇ ! ! ! ㅋㅋㅋ,1
243,아고 잠은 안오는데 ... 계속 앉아서하는 작업이라 허리가 ... 어쩔수없이 누워야겠네 ... ㅎ절대 일하기 싫어서 그런게 아니구 ... ㅎ ; ; #난_일하고_싶다 ,1
244,시험기간 .. 아이고 씐난다 ! !  #다같이_무서운_얘기를_해보자,1
245,"ㅎㅎRT @user : 김대중 대형 동상제작은 국가의 위상을 높이는 일이고 , 박정희 전 대통령의 동상을 만드는건 돈 지랄에 세금 낭비입니다 . #Sarcasm """,1
246,@user 참 건강에 좋아보이는 방법이로구나 . : ) #반어,1
247,@user 아따ㅠㅠ 벌레이시키 정말 ~ ~ ~ ! ! ! ! ! ! ! ( 허우적거리며 휘둘름 ,1
248,@user 이제 다시 괴롭히기 시작 .. ! ,1
249,"@user 뒤에  붙이는걸 잊었구나 , 지시자 .",1
250,수학공부 하고 있으니까 국어사전은 관계없지 않아 ?,0
251,그래서 제가 밀리시타를 접었습니다 .  pic.twitter.com/SRs4dFVkmb,1
252,민트뮤직에 『 알 수 없는 아티스트 Claris & #8211 ; irony 가사 』 정보가 등록되었습니다 . #민트뮤직 #멜론 URL # 알 # 수 #없는 #아티스트 #Claris # & 8211 ;  #가사,1
253,RT > 아아 울 엄마 아빠의 신혼집이 ... #최애커플이_자신의_부모라면 ,1
254,@user 오호 물랭루즈에 열정과 눈물을 심은 로트렉 ~ ~ ^ ^ 뒷모습을 그림으로써 인간내면을 따뜻한 눈으로 바라본 작품 ~ ^ ^ Alone과 함께 좋아하는 작품입니다 . 고맙습니다 ~ ^ ^ 행복휴일 만드세요 ~ ^ ^,0
255,육망성을 완성했어 ! ! ! ,1
256,@user ㅎ재밌게 보세요 ~ ~ ㅎ,0
257,@user ㅋㅋㅋ 문답무용 ! ! ! ! ! ! ! ! ! ! ! 내가 ! ! ! ! 너를 ! ! ! ! 선점한다 ! ! ! ! ! ! ,1
258,""" @user : @user #깝죽깝죽 저 원래이런성격입니다 핳하하하핳하핳하하  "" 구축해주지 .",1
259,공룡이 왜 신성해 ? #취좆 ,1
260,요즘 젊은이들은 모르겠죠 386세대가 느끼는 좌절감을요 그땐 군사정권 이였다는 핑계가 있었는데,0
261,"RT @user 이 대통령 , ‘ FTA설득 ’ 국회방문 밀어붙이다 퇴짜 맞아 URL 민주 , FTA 맨손 방문 거절 한나라도 “ 다음에 오시라 ” 청에 방문연기 요청했는데 “ 가겠다 ” 일방통보했다 무산",0
262,와 숫자님이 씹게이 언급하셨당 ,1
263,"낮 기온은 인천 20도 , 서울 23도 등 전국이 14 ∼ 24도로 어제보다 1 ∼ 2도 가량 낮겠습니다 .",0
264,오늘은 그리 춥지않다,0
265,"트위터도 퇴고 필수인데 , 난 퇴고가 그리 싫더라 . ",1
266,음 ? 여기도 반어법인가 ? ㅋㅋㅋ제일 무서운 형 아닌거 같은데 ... ㅋㅋㅋ 우산 사진 너무 이쁘다ㅜㅜ #HappyEunwooDay #제일_무서운_엉아  #우산,1
267,@user 또개진상짓했나모르겠다ㅠ,0
268,하루정도는 그냥 잠만 자고 밥만먹고 하고싶다 ㅋㅋㅋ 이것도 너무 큰 꿈이 되버려써 .. ㅋㅋ,0
269,@user 여자사진이징ㅎㅎㅎ내여친,0
270,뭐 내가 세이버라고 ? ,1
271,@user 엩 진짜 도망치고싶었음 블락했겠지 ! 블언블은 밀당이야 ( 소곤소곤 ) ,1
272,".. 그런거 아니니까 , 걱정 마라 . 꼬맹이 .",0
273,@user 아니ㅋㅋㅋ 12월부터ㅋㅋㅋ,0
274,Such a jovial boy ! RT 120829 스카이페스티벌 index change 아침부터 눈호강 ~ 요섭이를 받아랏 URL - - 소년감성 ° 요뿌 ( @user ) @user,0
275,@user 오옹 ㅋ 잘일어낙네,0
276,"@user 희망을 안고ㅜ . ㅜ ! 오늘도 열심히 ! 바쁘게 ! ㅎㅎ 평일 내내 ' 주말엔 푹 쉬어야지 ~ ' 라고 생각했었는데 , 막상 주말이 다가오니 어딘가 가고싶은 마음이 마구 드네요 ㅋㅋㅋ",0
277,@user 갠차나뿌빗뿌빗,0
278,"RT @user : 스카이라이프 ( @user ) 와 친해지시면 뉴 맥북에어 ( 128GB ) 와 뉴 아이패드 2 ( 32GB ) 를 트친 선물 드립니다 ! ( 10/10 일 당첨자 발표 ) . 팔로잉 하시고 , 널리널리 이벤트 리트윗 ( RT ) 해주세요 ~ ( 자동응모 )",0
279,URL 이벤트 3000pt 쿠폰배포 ! 유료서비스 13개중 골라사용가능 ! [ DV12XV01XU01RO ] - 생성시간 : 2013.02 . 16-09 : 00 현재 미 사용중 ! 지금 입력하면 사용가능 ! & 임윤택딸 & 싸이장례비용,0
280,@user 왜냐면 전 오타내는 적이 극히 드물거든요 ! ! ,1
281,@user 부모님이 허락해줬으니까 별 수없지 .. ,1
282,@user 위로 고맙네 30대동지 ㅠㅠ 20대의 내가 지금의 나를 먹여살리고 있고만ㅠㅠ,0
283,이쯤되면 진심 한마디 하고싶은데 ... 저기요 ... 댁들은 도면 안보세요 ? ?,0
284,""" @user : "" @user : 존능밖에 안남은 순간이랄까 ... ☆ "" 존 ( 잘님 ) 능 ( 욕 ) ...  "" ㅋㅋㅋ이분도 상태이상핰ㅋㅋㅋ",1
285,조경단로 사대부고사거리 → 금암광장 방향 교통량 많아 정체 #poltra,0
286,@user 음 ~ 특별히 믿어드릴게 ! ,1
287,위키피디아 ` 셧다운 ' 시위 .. 할리우드와 로비戰 URL,0
288,@user 응 ! !,0
289,@user 2권에서는 활약이 별로 없어선지 삽화도 없었지만 3권에선 기대합니다 ... ! 작품 히로인인데 ! ! ! ,1
290,인형은 노예가 되지 않는다 ! !  pic.twitter.com/N6joRhCgKv,1
291,@user 자기 ... 동안인거야 ? 아님 일을 일찍 시작한고야 ' ^ ' ? ?,0
292,@user 수업중이야 ? 원래 나도 수업인데 올해부터 바뀌어서 말이지,0
293,알송 안드로이드에서 #ClariS -  듣는 중 ! URL,1
294,"@user 홈페이지에 공시되어 있을 겁니다 , 신쨩 . 무서워서 들어가지 못했지만 .",0
295,신성한거 보기전에 음복이네영 ,1
296,"[ 속보 ] 엔더님 , 이러려고 무엇했나 자괴감들고 괴로워 ... ",1
297,프사 바꿔따 ! 이 아이의 이름은 #바보요정_웽 입니다 ! 네이버와 다음 웹툰에서 보실수있어여 ! #벌들아_더_세게_울어_웽웽웽 ,1
298,@user 손녀딸 . 오늘 생일이구나 ! 진심으로 생일 축하해 . 오늘 하루 멋진 일들만 가득하길 !,0
299,"헉 내가 사는곳 거리이름이 녹두거린데 루트님 별명이 녹두야 이거슨 내가 녹두님을 덕질하게 될거였던거임 , , ! ! ",1
300,"@user 헐ㄹ수면부족이ㅣ면 일찍죽는ㄴ데 ! ! "" ",1
301,@user 앗 그런 확실히 감기가 유행이긴 한가봐요 우린 유행의 선두주자 ..  병원 가야 빨리 낫는다니 월욜날 병원부터 가겠슴미다ㅠㅠㅠ탱님도 어여 나으세요 ! !,1
302,이번 일로 대 결혼시대가 시작되고 ... ,1
303,@user 걔는 툭하면 ㅏ와 ㅣ를 혼동하거든 ... 나를 미라로 만들 수도 있었는데 마리 ( Marie ) 로 만들어 줘서 그래도 감사하고 있어 ㅍㅍ ,1
304,이거 정말 기대가 되는쿤요 ! ,1
305,@user @user 키둑키둑 비밀 > <,0
306,오늘 즐거웟어 > < 고마워 ~ ! 제가 생각하는 베스트는요 .. #같은공간 #다른시간 #합성  pic.twitter.com/J5sLakc6OP,1
307,"@user 여흥이다 , 여흥 .  .",1
308,작군,0
309,안철수 혼자서 여당과 야당 . 언론들과 주식 투기자들을 모조리 삐에로로 만들다니 한국은 참 대단한 나라다 . 주관없이 휩쓸리기로는 세계 어딜 내놔도 뒤지지 않아 !,0
310,@user 아 . 날 애정하면 정상인이 됀다는 의학 결과가 있었는데 . ,1
311,@user ㅋㅋㅋ 또 보상해주신다고 하면욬ㅋㅋㅋ   #글러먹은자 후후후 디디님에게라면 또 만들어 드릴수 있어요 ... 제 얼마없는 비워 공급처이시니 ... #이것도아님,1
312,엌ㅋㅋ 피로 회복제 키위님 ... ? ,1
313,@user 그렇다면 ! ! 데이터저장만 조심하시면 될듯합니다 ... ! ! ! 사실 그정도면 지금 ... Doa 상태가 아닐까 싶습니다만 ... ,1
314,... 도라에몬 ? ,1
315,@user 그러길 바래야죠 ... 서울 한복판에 청계천 위쪽에 있는 도로가 .. 무릎까지 잠기는 일은 한번이면 족합니다 ; ; ;,0
316,' 나를 여태껏 겪어 보고도 몰라 ? ' 라는 말을 나름 친분이 있다 생각하는 사람들사이에서 종종 들을 수 있는데요 사람은 진짜 아무리 겪어봐도 알수 없는 것같습니다 우리 엄마도 저말 가끔 쓰셨는데 40 이된 지금도 알수없다니까요 하물며 ...,0
317,사실 내가 쿠르피랑 대화를 못잇는 이유가 있어 ! 너무 조신해서 그래 ! 막 이케이케 ! ! ( u . u * ,1
318,@user 선배 에이스잖아요 ... 8ㅁ8 ... 흑흑 돈이 없으면 한 부분 팔아서라도 사란 말이야 ! ! ! ! ! ! ! ! ! ,1
319,@user 다음 올림픽 때 ㅋㅋ,0
320,@user 지워나 ! ! 나수미니야ㅎㅎ ! ! ! ! ! ! ! !,0
321,일산로 원주교 5방향 원동4에서 문화원 구간 소통원활 . #poltra,0
322,@user 오메ㅠㅠㅠ영서야ㅜㅜㅜ힝힝 ㅜㅜㅜ얼마만이야ㅜㅜㅜ,0
323,오늘은 일찍 일어나기 성공 ! 하도 오랜만이라 아침이 낯설어서 적응이 안 된다 ?,0
324,일요일 아침 회사가는 기분은 상쾌하구나아 ,1
325,@user 파이팅 ! ! !,0
326,인용으로 사진을 올릴 수 없으니 다른 곳에 이미지를 올린 다음에 해당 링크의 주소를 인용트윗의 내용으로 ... ,1
327,@user 인증샷은 불가예효 ... ㅎ,0
328,@user 네 도치님돔 금요일의 향기 만끽하시길 ! ! !,0
329,@user 그래야 형님답지 .  아무튼 My Honey는 옛날성격이 어땠어 ?,1
330,... 노래를 잘 하면 뭐하냐 ..  URL …,1
331,@user ㅋㅋㅋ와장창 ! ! 다섯이서 불쬐고있다가 단체로 자유낙하를 .. ,1
332,한국은 끊길 노벨상 이력대도 없으니 남 걱정 할 여유가 있는 것입니다 . 여유로운 청빈사상을 지닌 대한민국 과학계 파이팅 ! #Sarcasm,1
333,어흥,0
334,삼육중학교 독도현지에서 진행한 독도는 우리땅 플래시몹 주소 URL ? desktop_uri = % 2Fwatch % 3Fv % 3D54vT - VjdPdc & v = 54vT - VjdPdc & gl = KR … 이글 많이많이 알려주세요 ^ ^,0
335,@user @user 언니 진정하고 ... 브런을 ... 구글에 검색을 ... ,1
336,"황우슬혜 , 춘리로 완벽한 변신 셀카 ' 광채 피부 ' URL",0
337,균형 2 by 조남준 #fairness #power  pic.twitter.com/YjsZob7tSB,1
338,@user 자닌한 애정이군요 ... ,1
339,"태로로님 넘나 태로로님이셔서 들어오실 때 "" 혹시 태로로님 아니세요 ? "" 했는데 맞으셨다 ㅋㅋㅋ 한번인가 더 들어오시더니 그다음엔 바니보이 (  ) 가 되셨다 두둥",1
340,@user 헐 .. 얼마나 먹었길래 .. ㄷㄷ,0
341,@user 그렇군 부러진 왼팔을 대가로 원고를 하는 능력을 ... ! ,1
342,그렇구나ㅠㅠㅠ 간단하게 설명하면 쿠네쿠네는 꾸물꾸물거리는 귀신이고 팔척귀신은 짱크고 집착 쩌는 귀신이야 ,1
343,그래서 그냥 싹 갈아엎어버릴까 생각중이야 ,1
344,"폴로 원피스 ~ 단독 초특가 ! ! 36,800 원 ! ! [ POLO ] Ralph Lauren Amanda Big Pony Dress / 멋진 S라인의 핏을 살려주는 센스 있는 여성의 멋진선택 ! ! URL",0
345,"[ @user GS25보라매타운점 , 서울 관악구 봉천동 729-24 우성캐릭터그린빌 104호 ] URL",0
346,빨리 시험기간 왔으면 좋겠다 ,1
347,남편자랑을하자면 밤새도록해도 모자를거야 ... 후후 부러우면 시집가면되지 ?,0
348,@user 어머 .. 즈이카쿠양 고백인가요 .. / / / ,1
349,@user 코이시의 두근두근 대모험 말씀이시군요 . ,1
350,@user 좋아 천생연분이네여 ! ,1
351,@user 그냥 노래듣고있어 .. ,1
352,나중에 씨피알 한 게 소송 걸리면 “ 짠 ! 실은 쇼피알이었지 ! ” ,1
353,@user 으헉 ... 나 낚임,0
354,@user 흥잌ㅋㅋㅋ 너이자식T_T ... 토스를 버리다니 ! ! ! ! ! 너 벌받을거야 ㅜㅜㅜ,0
355,여러분 지금 마이너 커플링에 빠진 분에게 커플링의 마이너도를 논파고 최애캐와 관련된 커플링을 추천해 드릴 때가 아닙니다 ... 황립을 파세요 ,1
356,@user ㅋㅋ 감기조심하시고 오늘도 수고하세요 ~,0
357,오늘 아침부터 일이안풀린다 ㅠ 오늘은정말조용히있어야지 ! !,0
358,내적 욕으로 몸부림치는 현장이었습니다 숭늉 한잔 마시고 진정해야겠어요 ... ,1
359,너무 많이먹다보니 자극되서  RT @user : RT @user : RT @user : 우리가 북한을 자극해서 ... URL,1
360,[ y ] 오늘 너무 일찍 출근해서 문간에서 20분 기다렸음 ! 그래도 비가 와서 비구경하니 좋더군요 .,0
361,현재 내 트위터의 팔로잉 33과 팔로워 3은 사실 지민이의 전설의 #불타오르네 #3분33초 를 노린것이다 ,1
362,@user 개한테 많이 물려봤나보군 ,1
363,@user 저짜어데 사는 예쁜누나 굿모닝 ~ ^ ^ *,0
364,치악로 효성백년가약 4거리에서 치악교 4거리구간 소통원활 #poltra,0
365,@user 선물을 주겠긔 ! URL,0
366,왜 오늘은 제시간에 나왔는데 버스도 십분 더 걸리고 지하철도 역마다 정차하냐 ㅡㅡ 삼십분도 더 늦겠네,0
367,@user 예압응원응원아자아자 ! ! ㅋㅋ뷰티들이 비스트오빠들목표 .. 이루어줄수잇도록응원해주세요 오빠두 ! !,0
368,@user @user @user @user 나 힐 안신어 잘 ㅋㅋㅋ ^ ^ ... 그리고 아무리 이뻐도 니 발은 혐짤 ..,0
369,@user 그냥 나왔어 . ,1
370,@user ㅎㅎ 그건 아무도 ... 근데 구속시키는게 당연할듯도 한데 ... ㅋ,0
371,RT @user : 사랑하는 우리동해 ! 생일축하해 ! 중학교 3학년때땅꼬마였는데 지금은 너무멋진동생이된 동해야 사랑한다 ! URL 형 중학교 2학년때야 ㅎㅎ,0
372,이제 김영란법 조심하셔야 .. #헛소리  / / 부럽다 ... 조교들은 말나오는데 ...,1
373,@user 매우고맙네 정말 ,1
374,현재 게임 시간은 2407년 2월 26일이야 . @user @user 리셋이 필요해 !,0
375,@user 위장술 ... ? ! 닌자처럼 쥐도새도 모르게 죽여버리는건가 ? !  여보는 보정안해두 이쁜걸 ... ㅠㅠㅠ 크크큭 .. 얼마나 들어가나 보자구 ... 나는 ... 지우개똥으로 콧구멍을 막아주지 ... ( ? ),1
376,@user 놀라진 않았어 . 워낙 강심장이다보니 . ,1
377,"3 . 기분풀이를 할 때에는 , 주변의 어린아이들이 보지 못하도록 연막을 친다 . #벨_규율",0
378,@user 예이 ! ! ! 인생은 끝내줘요 ! ! !  pic.twitter.com/TCoigGcgWF,1
379,@user ( ( 아 맞다 ) ) 새엄마야 .. ( 스윽  근데 그 아들이랑 비슷한 나이 아니예요 ... ? ㅋㅋㅋ,1
380,양갱어디로 안사라지나,0
381,Retweeted 모토패밀리 ( 제작중 ) ( @user ): #쓰리몬찌 #삥뜯는거  URL URL,1
382,"올 한해를 되돌아볼수 있는 키워드들이군요 . 내년의 키워드는 new era , election 등이 되지 않을까 ... URL",0
383,머리숲 ... 뛰염뛰염 ...,0
384,어머 구글 북한에 유용한 기술 제공하다니 종북 구글 OUT ! #방금RT ,1
385,내 머리를 먹고 힘을내렴 ! ,1
386,"RT @user : ★ 이벤트는 계속된다 ★ 10월 한달 내 캐치온 트위터 팔로워 수가 "" 2만명 "" 을 돌파하면 , 팔로워 5분께 막귀 ^ ^ 도 느낄 수 있는 음질의 차이 - 럭셔리 "" 젠하이저 "" 이어폰을 드립니다 ! ... URL",0
387,그리고 나는 니시무라 준 . 해상보안청에서 파견된 조리담당 . 약 1년동안 8명의 관측대원들이 여기서 생활하기로 되었다 .,0
388,@user 전 말했슴다만 하하하,0
389,"@user ... 굴삭기 말하는 겁니까 ? 이런 , 별명이 생겨버렸군요 . ",1
390,@user 좋은 걸 배웠습니다 . ( 학생 연구실로 간다 )  #좋지_않음 #학생에게_평화를,1
391,집가는 길에 귀요미가 인스타에 올린 곳을 지나가며 사진 찍어올려볼 ... @user ,1
392,RT @user :[ 한국철도시설공단 ★ 7월 퀴즈경품이벤트 ★ ] 10명에게 1만원 문화상품권 증정 ! 블로그 이웃이 되면 이벤트 당첨 확률이 높아져요 . 트위터 팔로우하고 RT 해주세요 ~ ☞ URL,0
393,@user 그러니까 .. 숙소가 W 인줄만알았다면 바로 올라가서 기다렸을텐데ㅠ,0
394,"우연한 기회에 그 애가 불러줬던 노래 .. 어디서 그 노래랑 비슷한 멜로디가 들리기만 해도 가슴이 두근두근 , 머릿속에서 목소리랑 노래부르던 모습이 계속 떠나질않아 . 그때 분명히 대회준비하는 아이들 다 같이 있었는데 너밖에 안보였었어 난 .",0
395,@user 항상 최악의 상황에 대비하지 ,1
396,@user 사무실에 ? ? ? ㅎㅎ 꽃천진구낭,0
397,어차피 이어폰만 끼고 듣는걸요 ! ,1
398,@user 그래도 이런 매력에 꽃힌 남자들도 의외로 있던데 ? ,1
399,사퍼가 이렇게 멋진 게임입니다 .  #만우절_이벤트pic .twitter.com/VCzK9Z4Gjg,1
400,@user 헐 ! ! 모기한테 얼마나 피를 빨렸길래 ! ! / / 난 하도 피곤해서 모기가 날라다녀도 걍 즐잠 ; - _ - ;,0
401,@user ㅠㅁㅠ 보살핌받구있다 넘 좋아 ... ! ! ㅠㅁㅠ ,1
